ob,variable,phase,low_to_high_excess_z,high_to_low_excess_z,signed_separation_z,mirror_opposite_sign,mirror_balance,low_to_high_gate,high_to_low_gate,signed_class,interpretation
7,shell_middle_tangential,near_post,0.200506522647882,-0.13566371430552424,0.3361702369534062,True,0.6766049927650934,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
7,shell_edge_tangential,near_pre,-0.2920053370984884,0.057602918838226005,-0.3496082559367144,True,0.19726666440619722,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
7,shell_edge_tangential,near_post,0.41959719049112837,-0.0026713532490635697,0.42226854374019196,True,0.006366470771495909,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
9,all_tangential,near_pre,-0.37749472628820824,0.34913898705661084,-0.7266337133448191,True,0.9248844096170274,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
9,all_tangential,near_post,0.21320014830606138,-0.1810450971576752,0.39424524546373657,True,0.8491790394900396,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
9,shell_edge_minus_core,near_pre,0.1222591270785389,-0.051900958069942646,0.17416008514848155,True,0.4245160202771743,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
9,shell_edge_minus_core,near_post,-0.22123578833446528,0.12889072823509937,-0.3501265165695646,True,0.5825943858605813,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
9,shell_core_tangential,near_pre,-0.3661330228486543,0.2078490916316586,-0.5739821144803129,True,0.5676873667786466,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
9,shell_core_tangential,near_post,0.5354767751337463,-0.06454263548594495,0.6000194106196912,True,0.12053302492871724,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
9,shell_middle_tangential,near_pre,0.04511934341878386,0.018416205781066074,0.026703137637717787,False,0.408166528713251,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
9,shell_middle_tangential,near_post,0.0710582041202283,-0.04217780723237304,0.11323601135260133,True,0.5935670307823919,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
9,shell_edge_tangential,near_pre,0.18201316995325767,0.09992755345433096,0.0820856164989267,False,0.5490127636367912,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
9,shell_edge_tangential,near_post,0.11519703148294089,-0.12301328890664157,0.23821032038958245,True,0.9364600565258224,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
10,all_tangential,near_pre,-0.19483585262000347,0.11499789731257966,-0.3098337499325831,True,0.5902296510943748,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
10,all_tangential,near_post,0.35307944243708844,-0.2005051342368675,0.553584576673956,True,0.5678754131163936,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
10,shell_edge_minus_core,near_pre,0.004141829955744088,-0.16698603076799784,0.17112786072374192,True,0.024803451742011533,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
10,shell_edge_minus_core,near_post,-0.038731215848186853,0.11134139683352876,-0.15007261268171562,True,0.34785997795676604,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
10,shell_core_tangential,near_pre,-0.161338337906422,0.28276841802356745,-0.44410675592998944,True,0.5705670351523315,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
10,shell_core_tangential,near_post,0.27413468205920816,-0.09064448896287963,0.3647791710220878,True,0.3306567716349807,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
10,shell_middle_tangential,near_pre,-0.007440466939966549,0.4138405681669199,-0.4212810351068864,True,0.017979066124241074,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
10,shell_middle_tangential,near_post,0.34022664732996727,-0.07593085811919206,0.4161575054491593,True,0.22317728113033683,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
10,shell_edge_tangential,near_pre,-0.0739082906426023,-0.3029897283997199,0.2290814377571176,False,0.24393002044313075,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
10,shell_edge_tangential,near_post,0.36294844033019175,0.057562474483595485,0.3053859658465963,False,0.1585968365953801,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
11,all_tangential,near_pre,-0.3811843364397385,0.2838429457765616,-0.6650272822163001,True,0.7446343373593327,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
11,all_tangential,near_post,0.16537733250206477,-0.23724145934823998,0.40261879185030475,True,0.6970844512438784,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
11,shell_edge_minus_core,near_pre,-0.026736208670481945,-0.026016684534878654,-0.0007195241356032916,False,0.9730880266356657,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
11,shell_edge_minus_core,near_post,-0.22810733813202191,0.032319660175735065,-0.26042699830775695,True,0.1416861923005273,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
11,shell_core_tangential,near_pre,-0.17408349795145328,0.08033173386476865,-0.25441523181622194,True,0.46145519138850705,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
11,shell_core_tangential,near_post,0.27913574878625136,-0.15611405126369626,0.4352498000499476,True,0.5592764522011864,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
11,shell_middle_tangential,near_pre,-0.23679103364768084,0.24430742463824173,-0.48109845828592257,True,0.969233882262519,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
11,shell_middle_tangential,near_post,0.13962773480627053,-0.24830387546082935,0.3879316102670999,True,0.5623260392014993,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
11,shell_edge_tangential,near_pre,-0.46583763414369134,0.22170389210148939,-0.6875415262451807,True,0.47592524916761675,True,True,opposite_sign_but_imbalanced,"Both transition directions pass with opposite signs, but one side is much larger."
11,shell_edge_tangential,near_post,0.1054988625890804,-0.22386992215697665,0.329368784746057,True,0.4712507226187582,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
12,all_tangential,near_pre,-0.5274329561667839,0.03008805696444114,-0.557521013131225,True,0.057046220970171514,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
12,all_tangential,near_post,0.09268864578506983,-0.16188058734561622,0.254569233130686,True,0.5725741875842031,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
12,shell_edge_minus_core,near_pre,-0.05224707832306126,-0.0945397786275339,0.042292700304472644,False,0.5526465058576385,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
12,shell_edge_minus_core,near_post,0.12208601651734836,0.06609821999516349,0.05598779652218487,False,0.541406967650312,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
12,shell_core_tangential,near_pre,-0.30439822072444117,0.05368307788799996,-0.35808129861244115,True,0.17635805413132483,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
12,shell_core_tangential,near_post,-0.17035422496296299,-0.2509361801011866,0.08058195513822364,False,0.6788747038959068,True,True,same_direction_both_event_types,Both transition directions pass but shift in the same sign.
12,shell_middle_tangential,near_pre,-0.3605393590863148,-0.0014611073334242844,-0.3590782517528905,False,0.004052559856785257,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
12,shell_middle_tangential,near_post,0.02886093857233475,-0.16072596704908781,0.18958690562142255,True,0.17956612177993767,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
12,shell_edge_tangential,near_pre,-0.45530808659488864,-0.030942389499419132,-0.4243656970954695,False,0.06795923553835359,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
12,shell_edge_tangential,near_post,0.25338486780977504,-0.14781036994760588,0.4011952377573809,True,0.5833433196909468,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
13,all_tangential,near_pre,-0.2648327899070413,-0.012795688262430202,-0.2520371016446111,False,0.048316102650739,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
13,all_tangential,near_post,0.26847531718148854,-0.16702678513409275,0.4355021023155813,True,0.6221308792464639,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
13,shell_edge_minus_core,near_pre,-0.03174047572126722,0.26848345099907167,-0.3002239267203389,True,0.11822134885094637,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
13,shell_edge_minus_core,near_post,-0.03661594074073016,-0.06699421889028695,0.030378278149556792,False,0.5465537377291351,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
13,shell_core_tangential,near_pre,-0.21065167720063496,-0.25260923954122355,0.04195756234058859,False,0.8339032949990671,True,True,same_direction_both_event_types,Both transition directions pass but shift in the same sign.
13,shell_core_tangential,near_post,0.223206934164537,0.019937825670859922,0.20326910849367708,False,0.08932440089949335,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
13,shell_middle_tangential,near_pre,-0.15697346613705737,0.14818547574919114,-0.3051589418862485,True,0.9440160773401459,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
13,shell_middle_tangential,near_post,0.06706362376789797,-0.17850029393764447,0.24556391770554242,True,0.37570595705195486,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
13,shell_edge_tangential,near_pre,-0.26085283157926475,0.1457939032589233,-0.40664673483818803,True,0.558912480942808,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
13,shell_edge_tangential,near_post,0.21854256718786955,-0.16530565211098633,0.3838482192988559,True,0.7564002484187978,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
14,all_tangential,near_pre,-0.2749307657404123,0.3336460105092277,-0.60857677624964,True,0.8240193410998645,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
14,all_tangential,near_post,0.12026021050097362,-0.025280838624846945,0.14554104912582055,True,0.2102178145168162,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
14,shell_edge_minus_core,near_pre,0.15163872273080534,-0.011185868348510188,0.16282459107931552,True,0.07376656929752537,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
14,shell_edge_minus_core,near_post,-0.1318864840838974,-0.018102720143711712,-0.11378376394018568,False,0.13725985850222505,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
14,shell_core_tangential,near_pre,-0.10279875870869203,-0.03507140233569889,-0.06772735637299314,False,0.34116562083286583,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
14,shell_core_tangential,near_post,0.22066929395728005,0.05143098875056224,0.16923830520671782,False,0.2330681710547318,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
14,shell_middle_tangential,near_pre,-0.167419140874565,0.423376818573796,-0.5907959594483609,True,0.3954376657620032,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
14,shell_middle_tangential,near_post,0.3277971035244115,-0.12778251648770214,0.4555796200121136,True,0.3898219816887003,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
14,shell_edge_tangential,near_pre,-0.012084924334285634,0.44461771237421116,-0.4567026367084968,True,0.027180483363457176,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
14,shell_edge_tangential,near_post,0.038351750310584666,-0.0812111184065528,0.11956286871713748,True,0.47224753288818294,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
15,all_tangential,near_pre,-0.44776742071115105,0.25701589425467786,-0.7047833149658289,True,0.5739941817260427,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
15,all_tangential,near_post,0.24823923085020394,-0.09240206076963076,0.3406412916198347,True,0.3722298866829366,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
15,shell_edge_minus_core,near_pre,0.3139122470091601,-0.1393884744596501,0.4533007214688102,True,0.44403643307227414,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
15,shell_edge_minus_core,near_post,-0.10772847376291944,0.06926260512442946,-0.17699107888734888,True,0.642936845804177,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
15,shell_core_tangential,near_pre,-0.5467359375244224,0.28131100550653027,-0.8280469430309527,True,0.5145281043354942,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
15,shell_core_tangential,near_post,0.29839892560416975,-0.17188997877288215,0.4702889043770519,True,0.5760408769061607,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
15,shell_middle_tangential,near_pre,-0.2924244139564073,-0.07874386105038843,-0.21368055290601884,False,0.269279366879836,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
15,shell_middle_tangential,near_post,0.37664887305004385,-0.24886327475893924,0.6255121478089831,True,0.6607301722256149,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
15,shell_edge_tangential,near_pre,-0.22131041753631892,0.1701542542952519,-0.39146467183157085,True,0.7688488241513898,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
15,shell_edge_tangential,near_post,0.21233609159598066,-0.0787073107838217,0.29104340237980236,True,0.3706732576277276,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
16,all_tangential,near_pre,-0.221001814950347,0.15957161220885444,-0.3805734271592014,True,0.7220375644639198,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
16,all_tangential,near_post,0.09714363887572817,-0.24526720777544414,0.34241084665117233,True,0.3960726741940513,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
16,shell_edge_minus_core,near_pre,0.2555851256032429,0.09307874989109782,0.1625063757121451,False,0.36417905647446963,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
16,shell_edge_minus_core,near_post,0.13554913139143063,-0.12027479357560263,0.25582392496703327,True,0.8873151184442511,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
16,shell_core_tangential,near_pre,-0.24070436830559774,-0.035210553659560676,-0.20549381464603705,False,0.14628132388049325,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
16,shell_core_tangential,near_post,0.008188790403512294,-0.05264618755089707,0.06083497795440936,True,0.15554384437801064,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
16,shell_middle_tangential,near_pre,-0.12219999030317427,0.21417176938059496,-0.3363717596837692,True,0.5705700179654313,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
16,shell_middle_tangential,near_post,0.172611814863897,-0.054681492681267346,0.22729330754516436,True,0.3167888172914655,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
16,shell_edge_tangential,near_pre,-0.24122521116655554,0.22900901406667798,-0.47023422523323355,True,0.9493577099972241,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
16,shell_edge_tangential,near_post,0.15278361332739798,-0.2561505749519145,0.4089341882793125,True,0.5964601615908106,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
17,all_tangential,near_pre,-0.0756206941275813,0.14293440288725323,-0.21855509701483453,True,0.5290587332374485,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
17,all_tangential,near_post,0.34176661333727776,-0.056401770528356036,0.3981683838656338,True,0.1650300770388448,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
17,shell_edge_minus_core,near_pre,-0.15231949393862948,0.09599978307698584,-0.24831927701561532,True,0.6302527706379117,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
17,shell_edge_minus_core,near_post,-0.34328820626676787,-0.06636408038682429,-0.2769241258799436,False,0.19331884747375513,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
17,shell_core_tangential,near_pre,-0.07504535249549077,0.037334310821838246,-0.11237966331732901,True,0.497489978797575,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
17,shell_core_tangential,near_post,0.37034350218940537,-0.08698794001951657,0.45733144220892197,True,0.23488447753304495,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
17,shell_middle_tangential,near_pre,0.06739019665323785,0.06737403266826004,1.6163984977807244e-05,False,0.9997601433772187,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
17,shell_middle_tangential,near_post,0.2496265282769477,-0.10444744887224852,0.3540739771491962,True,0.41841485996379957,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
17,shell_edge_tangential,near_pre,-0.14860523679481558,0.27703021961821694,-0.4256354564130325,True,0.5364224776618688,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
17,shell_edge_tangential,near_post,0.037123101021881016,-0.0819357997671884,0.11905890078906942,True,0.45307547039709434,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
18,all_tangential,near_pre,-0.10767836327865055,0.11424136800321177,-0.22191973128186232,True,0.9425514168879988,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
18,all_tangential,near_post,0.05321845029274657,-0.21889652375220553,0.2721149740449521,True,0.2431214958579732,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
18,shell_edge_minus_core,near_pre,-0.00017587740055974646,-0.21215443451353178,0.21197855711297203,False,0.0008290064780546859,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
18,shell_edge_minus_core,near_post,0.02971832947917627,0.1618184050769475,-0.13210007559777123,False,0.18365234452190207,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
18,shell_core_tangential,near_pre,0.03616745326473158,0.23148288257830368,-0.1953154293135721,False,0.15624245240896903,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
18,shell_core_tangential,near_post,0.14963363957722653,-0.26058554441139425,0.4102191839886208,True,0.5742207992205254,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
18,shell_middle_tangential,near_pre,-0.19495258740460403,0.05044745369668278,-0.2454000411012868,True,0.2587678079490388,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
18,shell_middle_tangential,near_post,0.2112744754916251,-0.2045728532912748,0.41584732878289987,True,0.9682800197006479,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
18,shell_edge_tangential,near_pre,-0.08450517879349508,0.14439649309539815,-0.2289016718888932,True,0.5852301325466762,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
18,shell_edge_tangential,near_post,0.1237172579978464,-0.15918567923660323,0.28290293723444965,True,0.7771883663854028,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
19,all_tangential,near_pre,-0.3663701321523505,0.1364861918192619,-0.5028563239716124,True,0.3725363501042869,True,True,opposite_sign_but_imbalanced,"Both transition directions pass with opposite signs, but one side is much larger."
19,all_tangential,near_post,0.11354867350770527,0.020677622220317493,0.09287105128738778,False,0.18210359999418518,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
19,shell_edge_minus_core,near_pre,-0.0314294383353849,-0.08477939452401212,0.05334995618862722,False,0.3707202500306029,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
19,shell_edge_minus_core,near_post,-0.11462781867204618,0.14942961022305695,-0.26405742889510314,True,0.7671024404128381,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
19,shell_core_tangential,near_pre,-0.2151633997982533,0.14595740478821895,-0.3611208045864722,True,0.6783561001781672,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
19,shell_core_tangential,near_post,0.18917997240229711,-0.18012688462681153,0.36930685702910865,True,0.9521456332796481,True,True,mirror_symmetric_opposite_sign,Both transition directions pass and have balanced opposite signs.
19,shell_middle_tangential,near_pre,-0.1840737153953235,0.033506681096720226,-0.21758039649204372,True,0.18202860209976227,True,False,low_to_high_dominant,Only low-to-high passes the event-type gate.
19,shell_middle_tangential,near_post,0.11067992981429281,-0.2229454384372593,0.3336253682515521,True,0.4964440205195768,False,True,high_to_low_dominant,Only high-to-low passes the event-type gate.
19,shell_edge_tangential,near_pre,-0.1524115487428081,0.4440847967827012,-0.5964963455255092,True,0.34320370759592983,True,True,opposite_sign_but_imbalanced,"Both transition directions pass with opposite signs, but one side is much larger."
19,shell_edge_tangential,near_post,0.003963224433466601,-0.07764273121038122,0.08160595564384782,True,0.05104437172267708,False,False,no_signed_gate,Neither transition direction passes the signed event-type gate.
